ACT Code,County,County (copy),District,HighSchool,Year ,CGR %
430495,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,EAST ROBERTSON JUNIOR/SENIOR HIGH SCHOOL,2019,0.585106383
430495,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,EAST ROBERTSON JUNIOR/SENIOR HIGH SCHOOL,2020,0.541666667
430495,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,EAST ROBERTSON JUNIOR/SENIOR HIGH SCHOOL,2021,0.428571429
430795,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,GREENBRIER HIGH SCHOOL,2017,0.651282051
430795,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,GREENBRIER HIGH SCHOOL,2018,0.684848485
430795,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,GREENBRIER HIGH SCHOOL,2019,0.566502463
430795,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,GREENBRIER HIGH SCHOOL,2020,0.468571429
430795,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,GREENBRIER HIGH SCHOOL,2021,0.4375
430240,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,JO BYRNS JUNIOR/SENIOR HIGH SCHOOL,2017,0.563380282
430240,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,JO BYRNS JUNIOR/SENIOR HIGH SCHOOL,2018,0.5
430240,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,JO BYRNS JUNIOR/SENIOR HIGH SCHOOL,2019,0.602739726
430240,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,JO BYRNS JUNIOR/SENIOR HIGH SCHOOL,2020,0.487804878
430240,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,JO BYRNS JUNIOR/SENIOR HIGH SCHOOL,2021,0.436619718
439994,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,ROBERTSON COUNTY PHOENIX ACADEMY,2017,0
439994,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,ROBERTSON COUNTY PHOENIX ACADEMY,2018,0
439994,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,ROBERTSON COUNTY PHOENIX ACADEMY,2019,0
439994,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,ROBERTSON COUNTY PHOENIX ACADEMY,2020,
439994,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,ROBERTSON COUNTY PHOENIX ACADEMY,2021,
432195,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,SPRINGFIELD HIGH SCHOOL,2017,0.589041096
432195,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,SPRINGFIELD HIGH SCHOOL,2018,0.556818182
432195,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,SPRINGFIELD HIGH SCHOOL,2019,0.538116592
432195,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,SPRINGFIELD HIGH SCHOOL,2020,0.443089431
432195,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,SPRINGFIELD HIGH SCHOOL,2021,0.416326531
430071,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,TENNESSEE CONNECTIONS ACADEMY 9-12,2017,0
430071,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,TENNESSEE CONNECTIONS ACADEMY 9-12,2018,0
430071,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,TENNESSEE CONNECTIONS ACADEMY 9-12,2019,0
430071,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,TENNESSEE CONNECTIONS ACADEMY 9-12,2020,0.237288136
430071,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,TENNESSEE CONNECTIONS ACADEMY 9-12,2021,0.310526316
432436,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,WHITE HOUSE-HERITAGE JUNIOR/SENIOR HIGH SCHOOL,2017,0.650887574
432436,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,WHITE HOUSE-HERITAGE JUNIOR/SENIOR HIGH SCHOOL,2018,0.66875
432436,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,WHITE HOUSE-HERITAGE JUNIOR/SENIOR HIGH SCHOOL,2019,0.698412698
432436,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,WHITE HOUSE-HERITAGE JUNIOR/SENIOR HIGH SCHOOL,2020,0.729323308
432436,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,WHITE HOUSE-HERITAGE JUNIOR/SENIOR HIGH SCHOOL,2021,0.555555556
431636,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,BLACKMAN HIGH SCHOOL,2017,0.681623932
431636,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,BLACKMAN HIGH SCHOOL,2018,0.702760085
431636,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,BLACKMAN HIGH SCHOOL,2019,0.698884758
431636,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,BLACKMAN HIGH SCHOOL,2020,0.692771084
431636,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,BLACKMAN HIGH SCHOOL,2021,0.636363636
431609,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,CENTRAL MAGNET SCHOOL,2017,0.921875
431609,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,CENTRAL MAGNET SCHOOL,2018,0.937823834
431609,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,CENTRAL MAGNET SCHOOL,2019,0.959798995
431609,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,CENTRAL MAGNET SCHOOL,2020,0.911917098
431609,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,CENTRAL MAGNET SCHOOL,2021,0.92
430615,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,EAGLEVILLE SCHOOL,2017,0.739130435
430615,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,EAGLEVILLE SCHOOL,2018,0.647058824
430615,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,EAGLEVILLE SCHOOL,2019,0.714285714
430615,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,EAGLEVILLE SCHOOL,2020,0.743589744
430615,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,EAGLEVILLE SCHOOL,2021,0.671052632
431626,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,HOLLOWAY HIGH SCHOOL,2017,
431626,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,HOLLOWAY HIGH SCHOOL,2018,
431626,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,HOLLOWAY HIGH SCHOOL,2019,
431626,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,HOLLOWAY HIGH SCHOOL,2020,
431626,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,HOLLOWAY HIGH SCHOOL,2021,
431162,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,LA VERGNE HIGH SCHOOL,2017,0.598574822
431162,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,LA VERGNE HIGH SCHOOL,2018,0.517412935
431162,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,LA VERGNE HIGH SCHOOL,2019,0.514893617
431162,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,LA VERGNE HIGH SCHOOL,2020,0.42384106
431162,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,LA VERGNE HIGH SCHOOL,2021,0.423267327
431619,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,OAKLAND HIGH SCHOOL,2017,0.637889688
431619,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,OAKLAND HIGH SCHOOL,2018,0.628151261
431619,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,OAKLAND HIGH SCHOOL,2019,0.597777778
431619,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,OAKLAND HIGH SCHOOL,2020,0.645021645
431619,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,OAKLAND HIGH SCHOOL,2021,0.551724138
431622,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,RIVERDALE HIGH SCHOOL,2017,0.67654321
431622,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,RIVERDALE HIGH SCHOOL,2018,0.629139073
431622,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,RIVERDALE HIGH SCHOOL,2019,0.592105263
431622,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,RIVERDALE HIGH SCHOOL,2020,0.561586639
431622,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,RIVERDALE HIGH SCHOOL,2021,0.445945946
430021,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,ROCKVALE HIGH SCHOOL,2017,0
430021,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,ROCKVALE HIGH SCHOOL,2018,0
430021,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,ROCKVALE HIGH SCHOOL,2019,0
430021,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,ROCKVALE HIGH SCHOOL,2020,0.324074074
430021,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,ROCKVALE HIGH SCHOOL,2021,0.494652406
430068,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,RUTHERFORD COUNTY VIRTUAL SCHOOL,2017,0
430068,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,RUTHERFORD COUNTY VIRTUAL SCHOOL,2018,0
430068,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,RUTHERFORD COUNTY VIRTUAL SCHOOL,2019,0
430068,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,RUTHERFORD COUNTY VIRTUAL SCHOOL,2020,0
430068,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,RUTHERFORD COUNTY VIRTUAL SCHOOL,2021,
431637,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,SIEGEL HIGH SCHOOL,2017,0.710982659
431637,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,SIEGEL HIGH SCHOOL,2018,0.703791469
431637,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,SIEGEL HIGH SCHOOL,2019,0.653206651
431637,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,SIEGEL HIGH SCHOOL,2020,0.638586957
431637,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,SIEGEL HIGH SCHOOL,2021,0.635658915
432130,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,SMYRNA HIGH SCHOOL,2017,0.53271028
432130,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,SMYRNA HIGH SCHOOL,2018,0.534441805
432130,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,SMYRNA HIGH SCHOOL,2019,0.531177829
432130,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,SMYRNA HIGH SCHOOL,2020,0.482678984
432130,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,SMYRNA HIGH SCHOOL,2021,0.432258065
432132,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,STEWARTS CREEK HIGH SCHOOL,2017,0.709473684
432132,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,STEWARTS CREEK HIGH SCHOOL,2018,0.714592275
432132,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,STEWARTS CREEK HIGH SCHOOL,2019,0.715105163
432132,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,STEWARTS CREEK HIGH SCHOOL,2020,0.664596273
432132,RUTHERFORD,RUTHERFORD,RUTHERFORD COUNTY,STEWARTS CREEK HIGH SCHOOL,2021,0.640091116
431825,SCOTT,SCOTT,ONEIDA,ONEIDA HIGH SCHOOL,2017,0.71559633
431825,SCOTT,SCOTT,ONEIDA,ONEIDA HIGH SCHOOL,2018,0.739583333
431825,SCOTT,SCOTT,ONEIDA,ONEIDA HIGH SCHOOL,2019,0.670731707
431825,SCOTT,SCOTT,ONEIDA,ONEIDA HIGH SCHOOL,2020,0.616161616
431825,SCOTT,SCOTT,ONEIDA,ONEIDA HIGH SCHOOL,2021,0.64516129
430945,SCOTT,SCOTT,SCOTT COUNTY,SCOTT HIGH SCHOOL,2017,0.544378698
430945,SCOTT,SCOTT,SCOTT COUNTY,SCOTT HIGH SCHOOL,2018,0.569832402
430945,SCOTT,SCOTT,SCOTT COUNTY,SCOTT HIGH SCHOOL,2019,0.554285714
430945,SCOTT,SCOTT,SCOTT COUNTY,SCOTT HIGH SCHOOL,2020,0.454545455
430945,SCOTT,SCOTT,SCOTT COUNTY,SCOTT HIGH SCHOOL,2021,0.533742331
430595,SEQUATCHIE,SEQUATCHIE,SEQUATCHIE COUNTY,SEQUATCHIE COUNTY HIGH SCHOOL,2017,0.671428571
430595,SEQUATCHIE,SEQUATCHIE,SEQUATCHIE COUNTY,SEQUATCHIE COUNTY HIGH SCHOOL,2018,0.623376623
430595,SEQUATCHIE,SEQUATCHIE,SEQUATCHIE COUNTY,SEQUATCHIE COUNTY HIGH SCHOOL,2019,0.568627451
430595,SEQUATCHIE,SEQUATCHIE,SEQUATCHIE COUNTY,SEQUATCHIE COUNTY HIGH SCHOOL,2020,0.5
430595,SEQUATCHIE,SEQUATCHIE,SEQUATCHIE COUNTY,SEQUATCHIE COUNTY HIGH SCHOOL,2021,0.548387097
432095,SEVIER,SEVIER,SEVIER COUNTY,GARY HARDIN ACADEMY,2017,
432095,SEVIER,SEVIER,SEVIER COUNTY,GARY HARDIN ACADEMY,2018,
432095,SEVIER,SEVIER,SEVIER COUNTY,GARY HARDIN ACADEMY,2019,
432095,SEVIER,SEVIER,SEVIER COUNTY,GARY HARDIN ACADEMY,2020,
432095,SEVIER,SEVIER,SEVIER COUNTY,GARY HARDIN ACADEMY,2021,0.085470085
430755,SEVIER,SEVIER,SEVIER COUNTY,GATLINBURG PITTMAN HIGH SCHOOL,2017,0.754545455
430755,SEVIER,SEVIER,SEVIER COUNTY,GATLINBURG PITTMAN HIGH SCHOOL,2018,0.658333333
430755,SEVIER,SEVIER,SEVIER COUNTY,GATLINBURG PITTMAN HIGH SCHOOL,2019,0.71942446
430755,SEVIER,SEVIER,SEVIER COUNTY,GATLINBURG PITTMAN HIGH SCHOOL,2020,0.590909091
430755,SEVIER,SEVIER,SEVIER COUNTY,GATLINBURG PITTMAN HIGH SCHOOL,2021,0.479674797
431138,SEVIER,SEVIER,SEVIER COUNTY,NORTHVIEW ACADEMY,2017,0.630136986
431138,SEVIER,SEVIER,SEVIER COUNTY,NORTHVIEW ACADEMY,2018,0.502617801
431138,SEVIER,SEVIER,SEVIER COUNTY,NORTHVIEW ACADEMY,2019,0.572254335
431138,SEVIER,SEVIER,SEVIER COUNTY,NORTHVIEW ACADEMY,2020,0.510067114
431138,SEVIER,SEVIER,SEVIER COUNTY,NORTHVIEW ACADEMY,2021,0.512987013
432089,SEVIER,SEVIER,SEVIER COUNTY,PIGEON FORGE HIGH SCHOOL,2017,0.622093023
432089,SEVIER,SEVIER,SEVIER COUNTY,PIGEON FORGE HIGH SCHOOL,2018,0.552631579
432089,SEVIER,SEVIER,SEVIER COUNTY,PIGEON FORGE HIGH SCHOOL,2019,0.597315436
432089,SEVIER,SEVIER,SEVIER COUNTY,PIGEON FORGE HIGH SCHOOL,2020,0.517730496
432089,SEVIER,SEVIER,SEVIER COUNTY,PIGEON FORGE HIGH SCHOOL,2021,0.467153285
432090,SEVIER,SEVIER,SEVIER COUNTY,SEVIER COUNTY HIGH SCHOOL,2017,0.602409639
432090,SEVIER,SEVIER,SEVIER COUNTY,SEVIER COUNTY HIGH SCHOOL,2018,0.550925926
432090,SEVIER,SEVIER,SEVIER COUNTY,SEVIER COUNTY HIGH SCHOOL,2019,0.626126126
432090,SEVIER,SEVIER,SEVIER COUNTY,SEVIER COUNTY HIGH SCHOOL,2020,0.484848485
432090,SEVIER,SEVIER,SEVIER COUNTY,SEVIER COUNTY HIGH SCHOOL,2021,0.54893617
432107,SEVIER,SEVIER,SEVIER COUNTY,SEYMOUR HIGH SCHOOL,2017,0.698630137
432107,SEVIER,SEVIER,SEVIER COUNTY,SEYMOUR HIGH SCHOOL,2018,0.73853211
432107,SEVIER,SEVIER,SEVIER COUNTY,SEYMOUR HIGH SCHOOL,2019,0.668269231
432107,SEVIER,SEVIER,SEVIER COUNTY,SEYMOUR HIGH SCHOOL,2020,0.693989071
432107,SEVIER,SEVIER,SEVIER COUNTY,SEYMOUR HIGH SCHOOL,2021,0.643902439
431406,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,FAIRLEY HIGH SCHOOL,2017,0.468085106
431406,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,FAIRLEY HIGH SCHOOL,2018,0.345323741
431406,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,FAIRLEY HIGH SCHOOL,2019,0.242424242
431406,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,FAIRLEY HIGH SCHOOL,2020,0.266666667
431406,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,FAIRLEY HIGH SCHOOL,2021,0.203125
431531,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,GRAD ACADEMY MEMPHIS,2017,0.419117647
431531,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,GRAD ACADEMY MEMPHIS,2018,0.443548387
431531,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,GRAD ACADEMY MEMPHIS,2019,0
431531,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,GRAD ACADEMY MEMPHIS,2020,0
431531,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,GRAD ACADEMY MEMPHIS,2021,0
431420,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,HILLCREST HIGH SCHOOL,2017,0.378947368
431420,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,HILLCREST HIGH SCHOOL,2018,0.314606742
431420,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,HILLCREST HIGH SCHOOL,2019,0.386363636
431420,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,HILLCREST HIGH SCHOOL,2020,0.258823529
431420,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,HILLCREST HIGH SCHOOL,2021,0.25
431410,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,MARTIN LUTHER KING PREPARATORY HIGH SCHOOL,2017,0.355932203
431410,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,MARTIN LUTHER KING PREPARATORY HIGH SCHOOL,2018,0.339805825
431410,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,MARTIN LUTHER KING PREPARATORY HIGH SCHOOL,2019,0.299065421
431410,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,MARTIN LUTHER KING PREPARATORY HIGH SCHOOL,2020,0.20952381
431410,SHELBY,SHELBY,ACHIEVEMENT SCHOOL DISTRICT,MARTIN LUTHER KING PREPARATORY HIGH SCHOOL,2021,0.129032258
430042,SHELBY,SHELBY,ARLINGTON,ARLINGTON HIGH SCHOOL,2017,0.849372385
430042,SHELBY,SHELBY,ARLINGTON,ARLINGTON HIGH SCHOOL,2018,0.875
430042,SHELBY,SHELBY,ARLINGTON,ARLINGTON HIGH SCHOOL,2019,0.828629032
430042,SHELBY,SHELBY,ARLINGTON,ARLINGTON HIGH SCHOOL,2020,0.804301075
430042,SHELBY,SHELBY,ARLINGTON,ARLINGTON HIGH SCHOOL,2021,0.711578947
430070,SHELBY,SHELBY,BARTLETT,BARTLETT HIGH SCHOOL,2017,0.760416667
430070,SHELBY,SHELBY,BARTLETT,BARTLETT HIGH SCHOOL,2018,0.762589928
430070,SHELBY,SHELBY,BARTLETT,BARTLETT HIGH SCHOOL,2019,0.749152542
430070,SHELBY,SHELBY,BARTLETT,BARTLETT HIGH SCHOOL,2020,0.703125
430070,SHELBY,SHELBY,BARTLETT,BARTLETT HIGH SCHOOL,2021,0.60685155
430410,SHELBY,SHELBY,COLLIERVILLE,COLLIERVILLE HIGH SCHOOL,2017,0.863179074
430410,SHELBY,SHELBY,COLLIERVILLE,COLLIERVILLE HIGH SCHOOL,2018,0.870402802
430410,SHELBY,SHELBY,COLLIERVILLE,COLLIERVILLE HIGH SCHOOL,2019,0.845528455
430410,SHELBY,SHELBY,COLLIERVILLE,COLLIERVILLE HIGH SCHOOL,2020,0.773462783
430410,SHELBY,SHELBY,COLLIERVILLE,COLLIERVILLE HIGH SCHOOL,2021,0.793205318
430758,SHELBY,SHELBY,GERMANTOWN,HOUSTON HIGH SCHOOL,2017,0.914988814
430758,SHELBY,SHELBY,GERMANTOWN,HOUSTON HIGH SCHOOL,2018,0.927738928
430758,SHELBY,SHELBY,GERMANTOWN,HOUSTON HIGH SCHOOL,2019,0.907990315
430758,SHELBY,SHELBY,GERMANTOWN,HOUSTON HIGH SCHOOL,2020,0.877272727
430758,SHELBY,SHELBY,GERMANTOWN,HOUSTON HIGH SCHOOL,2021,0.758985201
431550,SHELBY,SHELBY,MILLINGTON MUNICIPAL SCHOOLS,MILLINGTON CENTRAL HIGH SCHOOL,2017,0.548913043
431550,SHELBY,SHELBY,MILLINGTON MUNICIPAL SCHOOLS,MILLINGTON CENTRAL HIGH SCHOOL,2018,0.570707071
431550,SHELBY,SHELBY,MILLINGTON MUNICIPAL SCHOOLS,MILLINGTON CENTRAL HIGH SCHOOL,2019,0.485576923
431550,SHELBY,SHELBY,MILLINGTON MUNICIPAL SCHOOLS,MILLINGTON CENTRAL HIGH SCHOOL,2020,0.426966292
431550,SHELBY,SHELBY,MILLINGTON MUNICIPAL SCHOOLS,MILLINGTON CENTRAL HIGH SCHOOL,2021,0.4875
431380,SHELBY,SHELBY,SHELBY COUNTY,B.T. WASHINGTON HIGH SCHOOL,2017,0.478723404
431380,SHELBY,SHELBY,SHELBY COUNTY,B.T. WASHINGTON HIGH SCHOOL,2018,0.325581395
431380,SHELBY,SHELBY,SHELBY COUNTY,B.T. WASHINGTON HIGH SCHOOL,2019,0.358208955
431380,SHELBY,SHELBY,SHELBY COUNTY,B.T. WASHINGTON HIGH SCHOOL,2020,0.24137931
431380,SHELBY,SHELBY,SHELBY COUNTY,B.T. WASHINGTON HIGH SCHOOL,2021,0.169230769
430040,SHELBY,SHELBY,SHELBY COUNTY,BOLTON HIGH SCHOOL,2017,0.699494949
430040,SHELBY,SHELBY,SHELBY COUNTY,BOLTON HIGH SCHOOL,2018,0.658181818
430040,SHELBY,SHELBY,SHELBY COUNTY,BOLTON HIGH SCHOOL,2019,0.639423077
430040,SHELBY,SHELBY,SHELBY COUNTY,BOLTON HIGH SCHOOL,2020,0.39408867
430040,SHELBY,SHELBY,SHELBY COUNTY,BOLTON HIGH SCHOOL,2021,0.393939394
431390,SHELBY,SHELBY,SHELBY COUNTY,CENTRAL HIGH SCHOOL,2017,0.713136729
431390,SHELBY,SHELBY,SHELBY COUNTY,CENTRAL HIGH SCHOOL,2018,0.644886364
431390,SHELBY,SHELBY,SHELBY COUNTY,CENTRAL HIGH SCHOOL,2019,0.622356495
431390,SHELBY,SHELBY,SHELBY COUNTY,CENTRAL HIGH SCHOOL,2020,0.600682594
431390,SHELBY,SHELBY,SHELBY COUNTY,CENTRAL HIGH SCHOOL,2021,0.498583569
430181,SHELBY,SHELBY,SHELBY COUNTY,CITY UNIVERSITY SCHOOL OF INDEPENDENCE,2017,0
430181,SHELBY,SHELBY,SHELBY COUNTY,CITY UNIVERSITY SCHOOL OF INDEPENDENCE,2018,0
430181,SHELBY,SHELBY,SHELBY COUNTY,CITY UNIVERSITY SCHOOL OF INDEPENDENCE,2019,0.8125
430181,SHELBY,SHELBY,SHELBY COUNTY,CITY UNIVERSITY SCHOOL OF INDEPENDENCE,2020,0
430181,SHELBY,SHELBY,SHELBY COUNTY,CITY UNIVERSITY SCHOOL OF INDEPENDENCE,2021,0
431503,SHELBY,SHELBY,SHELBY COUNTY,CITY UNIVERSITY SCHOOL OF LIBERAL ARTS,2017,0.857142857
431503,SHELBY,SHELBY,SHELBY COUNTY,CITY UNIVERSITY SCHOOL OF LIBERAL ARTS,2018,0.727272727
431503,SHELBY,SHELBY,SHELBY COUNTY,CITY UNIVERSITY SCHOOL OF LIBERAL ARTS,2019,0.62
431503,SHELBY,SHELBY,SHELBY COUNTY,CITY UNIVERSITY SCHOOL OF LIBERAL ARTS,2020,0.596491228
431503,SHELBY,SHELBY,SHELBY COUNTY,CITY UNIVERSITY SCHOOL OF LIBERAL ARTS,2021,0.588235294
430346,SHELBY,SHELBY,SHELBY COUNTY,"COMPASS COMMUNITY SCHOOL, MIDTOWN CAMPUS",2017,0
430346,SHELBY,SHELBY,SHELBY COUNTY,"COMPASS COMMUNITY SCHOOL, MIDTOWN CAMPUS",2018,0
430346,SHELBY,SHELBY,SHELBY COUNTY,"COMPASS COMMUNITY SCHOOL, MIDTOWN CAMPUS",2019,0
430346,SHELBY,SHELBY,SHELBY COUNTY,"COMPASS COMMUNITY SCHOOL, MIDTOWN CAMPUS",2020,0.6
430346,SHELBY,SHELBY,SHELBY COUNTY,"COMPASS COMMUNITY SCHOOL, MIDTOWN CAMPUS",2021,0.588235294
430452,SHELBY,SHELBY,SHELBY COUNTY,CORDOVA HIGH SCHOOL,2017,0.598814229
430452,SHELBY,SHELBY,SHELBY COUNTY,CORDOVA HIGH SCHOOL,2018,0.602385686
430452,SHELBY,SHELBY,SHELBY COUNTY,CORDOVA HIGH SCHOOL,2019,0.544090056
430452,SHELBY,SHELBY,SHELBY COUNTY,CORDOVA HIGH SCHOOL,2020,0.47628866
430452,SHELBY,SHELBY,SHELBY COUNTY,CORDOVA HIGH SCHOOL,2021,0.418390805
431397,SHELBY,SHELBY,SHELBY COUNTY,CRAIGMONT HIGH SCHOOL,2017,0.587064677
431397,SHELBY,SHELBY,SHELBY COUNTY,CRAIGMONT HIGH SCHOOL,2018,0.486486486
431397,SHELBY,SHELBY,SHELBY COUNTY,CRAIGMONT HIGH SCHOOL,2019,0.483333333
431397,SHELBY,SHELBY,SHELBY COUNTY,CRAIGMONT HIGH SCHOOL,2020,0.238993711
431397,SHELBY,SHELBY,SHELBY COUNTY,CRAIGMONT HIGH SCHOOL,2021,0.379310345
431400,SHELBY,SHELBY,SHELBY COUNTY,DOUGLASS HIGH SCHOOL,2017,0.460869565
431400,SHELBY,SHELBY,SHELBY COUNTY,DOUGLASS HIGH SCHOOL,2018,0.452173913
431400,SHELBY,SHELBY,SHELBY COUNTY,DOUGLASS HIGH SCHOOL,2019,0.336448598
431400,SHELBY,SHELBY,SHELBY COUNTY,DOUGLASS HIGH SCHOOL,2020,0.293650794
431400,SHELBY,SHELBY,SHELBY COUNTY,DOUGLASS HIGH SCHOOL,2021,0.242647059
431428,SHELBY,SHELBY,SHELBY COUNTY,DUBOIS HIGH ARTS TECHNOLOGY,2017,0.522727273
431428,SHELBY,SHELBY,SHELBY COUNTY,DUBOIS HIGH ARTS TECHNOLOGY,2018,0.526315789
431428,SHELBY,SHELBY,SHELBY COUNTY,DUBOIS HIGH ARTS TECHNOLOGY,2019,0
431428,SHELBY,SHELBY,SHELBY COUNTY,DUBOIS HIGH ARTS TECHNOLOGY,2020,0
431428,SHELBY,SHELBY,SHELBY COUNTY,DUBOIS HIGH ARTS TECHNOLOGY,2021,0
431405,SHELBY,SHELBY,SHELBY COUNTY,EAST MIDDLE/HIGH SCHOOL,2017,0.537190083
